5.934536,0,2.062225,1
3.541345,0,4.184463,1
6.327478,0,2.752587,0
6.282712,0,2.754578,0
9.634102,0,3.779186,1
-0.9962163,0,6.49621,0
4.914403,0,4.551402,1
5.144033,0,1.346104,0
7.158313,0,4.681829,0
-0.6292701,0,-0.02213204,0
8.546501,0,5.294244,1
0.7156854,0,6.337305,0
2.424378,0,6.839068,0
9.820771,0,6.239429,0
3.355894,0,0.7599561,0
8.195642,0,1.188008,0
7.513819,0,6.623163,0
6.242281,0,3.198207,0
3.386351,0,3.288518,1
2.934372,0,3.295238,1
2.43268,0,4.639414,0
4.950382,0,1.178772,0
6.405085,0,6.865457,0
1.677215,0,7.502218,0
2.490157,0,1.030969,0
9.892852,0,6.674744,0
8.097624,0,7.00411,1
3.514108,0,-0.3393215,0
2.460819,0,4.137027,0
2.322973,0,7.727683,0
6.479141,0,2.135213,0
3.257857,0,-0.1670089,0
6.682469,0,2.794334,0
7.654965,0,7.246798,0
0.2053432,0,4.437914,0
10.70307,0,2.953512,0
10.50661,0,0.03529835,0
10.53188,0,3.685103,0
9.924895,0,-0.7271689,0
3.604553,0,0.7542956,0
5.86857,0,1.857929,1
2.968178,0,-0.9233478,0
2.009249,0,7.654805,0
6.408465,0,7.09516,0
1.017987,0,7.981391,0
6.162257,0,7.790637,0
2.359713,0,2.263895,1
7.530905,0,4.154452,0
5.660723,0,5.48908,0
-0.16155,0,0.2383813,0
3.302001,0,-0.7976434,0
10.1053,0,2.771551,0
7.984322,0,4.423471,0
1.751205,0,5.572103,0
4.631175,0,7.788633,0
2.733584,0,5.319207,0
8.079861,0,-0.9844056,0
5.840065,0,5.990609,0
1.827462,0,6.915697,0
4.281862,0,5.223678,1
9.32069,0,-0.2580549,0
0.1216311,0,-0.6723553,0
7.293623,0,5.7753,1
0.7326756,0,1.855523,1
5.768549,0,5.195138,0
-0.5887537,0,5.858357,0
2.60278,0,0.7013434,0
4.162411,0,2.957987,1
1.980697,0,6.644612,0
-0.2781281,0,6.095016,0
5.664886,0,3.950029,1
1.847895,0,-0.3667251,0
0.9796762,0,4.726531,0
7.391499,0,6.989697,0
1.142036,0,6.34783,0
3.59633,0,3.242469,1
6.424152,0,3.854108,0
10.01794,0,2.575016,0
3.069085,0,7.591084,0
1.24245,0,5.337267,0
3.72818,0,5.012586,0
-0.4722629,0,2.536945,0
-0.03986073,0,1.992846,0
1.339456,0,3.474062,0
10.52379,0,2.980625,0
0.5946684,0,5.800744,0
7.759717,0,-0.07016933,0
10.50137,0,4.214091,0
9.322335,0,7.781817,0
5.920729,0,2.992717,1
2.708599,0,2.945995,1
7.765404,0,7.618285,0
3.981894,0,-0.8609596,0
4.639536,0,0.2700914,0
8.889046,0,2.872266,0
4.251087,0,2.980083,1
2.268978,0,2.038273,1
0.5553665,0,3.839988,1
0.6861625,0,3.584352,1
2.826796,0,5.06811,0
9.295708,0,2.935767,0
0.9610295,0,3.95312,1
0.7716656,0,3.120548,1
4.973803,0,2.784745,1
0.9708786,0,1.976343,1
-0.4802108,0,7.330799,0
6.676777,0,1.701638,0
8.252834,0,-0.06657088,0
5.381793,0,0.9331474,0
3.369711,0,-0.4254944,0
7.216856,0,6.724985,0
10.96449,0,3.67436,0
-0.2202597,0,1.003412,0
4.166903,0,-0.07554448,0
9.097404,0,4.087827,0
1.242381,0,-0.6501337,0
8.530204,0,1.439085,0
6.598395,0,0.8675374,0
7.012897,0,6.321216,0
9.455268,0,7.128863,0
-0.4515591,0,6.670763,0
1.747593,0,1.708405,1
4.391906,0,3.674389,1
4.428923,0,3.71796,1
5.938522,0,6.318776,0
1.486645,0,2.792032,0
1.707413,0,0.3027017,0
5.031723,0,5.907674,1
1.575288,0,0.04919326,0
8.311448,0,1.998526,0
8.508556,0,1.680995,0
9.067115,0,6.67951,0
1.346477,0,7.393715,0
10.77668,0,1.623915,0
4.998461,0,7.42182,0
4.683826,0,1.471474,1
7.151286,0,-0.09011853,0
7.080256,0,0.4465936,1
-0.918963,0,5.90929,0
8.777568,0,0.3730271,1
3.745968,0,5.672658,0
1.677285,0,2.707406,1
6.274174,0,5.68866,0
2.886706,0,1.760544,1
0.2107105,0,7.319166,0
3.267545,0,7.823379,0
-0.09955454,0,1.268735,0
6.655951,0,4.298577,0
7.222483,0,0.4243796,1
6.242147,0,5.555595,0
9.817868,0,3.855187,1
1.675686,0,-0.2854102,0
3.506992,0,7.407185,0
10.3441,0,4.9783,0
2.992216,0,1.126387,0
1.986313,0,5.967658,0
1.237596,0,5.727362,0
10.17821,0,5.726994,0
8.394855,0,4.699213,0
4.194953,0,-0.4024618,0
6.480603,0,3.09035,0
1.687231,0,3.133299,0
-0.5102172,0,1.830321,0
7.477168,0,3.818198,0
8.508752,0,1.906403,0
1.769724,0,2.118434,1
8.706152,0,6.691028,1
10.69066,0,4.022233,0
-0.9437695,0,3.884524,0
-0.6172352,0,1.731396,0
2.818911,0,6.806459,0
3.976712,0,0.7417697,0
10.63305,0,6.003516,0
-0.4494877,0,0.4373454,0
1.858534,0,7.974935,0
2.042543,0,3.372855,0
10.45488,0,1.112543,0
7.778638,0,7.149093,0
10.8077,0,0.3329914,0
2.685899,0,1.453066,1
3.183192,0,2.578923,1
7.633326,0,5.294961,1
0.6719303,0,2.352681,1
8.830853,0,4.777094,0
-0.9372993,0,7.846778,0
5.088135,0,6.598489,0
6.986001,0,1.376003,0
8.253764,0,0.7063173,0
9.022105,0,1.017751,1
1.094685,0,5.434999,0
7.573198,0,1.188237,0
2.00985,0,5.491506,0
7.928183,0,7.112634,0
7.551267,0,0.4769326,0
-0.0517211,0,1.883738,0
8.123478,0,4.28556,0
7.238696,0,3.082494,0
8.376246,0,0.128651,1
0.6488318,0,4.086832,1
10.85133,0,4.711251,0
3.815382,0,6.258921,0
4.035976,0,1.411228,1
1.253708,0,4.184092,1
0.2218127,0,-0.7907759,0
6.382889,0,-0.5025532,0
2.670491,0,5.404404,0
10.49612,0,2.791285,0
1.887952,0,0.3371638,0
2.255622,0,-0.1273336,0
6.161446,0,-0.08836973,0
7.399624,0,0.702353,0
0.2056265,0,0.1025993,1
2.056931,0,0.2979885,0
0.4250283,0,4.860156,0
7.456946,0,3.942668,0
9.44603,0,-0.6842836,0
-0.6148534,0,6.306272,0
7.915568,0,0.3577782,1
1.157959,0,1.847122,1
8.511161,0,6.242891,1
1.044836,0,-0.7023177,0
6.981555,0,3.762237,0
10.85662,0,3.267435,0
9.051526,0,1.844893,1
9.680878,0,5.642372,1
8.480371,0,0.1700568,1
0.577435,0,-0.08404708,0
10.38007,0,-0.5448624,0
1.649593,0,3.789135,0
6.444726,0,1.214505,0
0.3968673,0,1.7977,1
1.291616,0,7.609639,0
0.7041097,0,3.103026,1
0.5659738,0,5.870085,0
-0.8753653,0,4.123086,0
3.083635,0,7.992095,0
2.014473,0,6.176523,0
1.737444,0,2.775199,1
6.510355,0,5.575076,0
3.004115,0,0.1381632,0
3.368149,0,7.886946,0
2.351636,0,-0.9053556,0
-0.1622281,0,4.879022,0
9.242062,0,2.525005,0
9.114356,0,7.66838,0
-0.766027,0,5.188177,0
5.726267,0,-0.2253008,0
6.775544,0,3.308202,0
8.293432,0,5.941276,1
2.479028,0,1.074526,0
2.642865,0,2.549021,1
6.928916,0,2.801362,0
9.232074,0,0.5305661,1
0.01657295,0,6.520535,0
-0.06468725,0,-0.02916694,0
6.266311,0,-0.2902811,0
-0.9875603,0,4.231395,0
8.767135,0,6.165665,1
7.484987,0,3.177823,0
2.3441,0,4.638549,0
6.531641,0,7.235804,0
2.412848,0,-0.5142927,0
10.82043,0,6.58311,0
4.45065,0,2.768254,1
3.683542,0,3.11413,1
0.3373609,0,2.868567,1
2.610554,0,-0.7750345,0
1.683062,0,4.429371,0
9.736633,0,4.631807,1
-0.9774351,0,7.636947,0
4.772997,0,2.684045,1
0.2786312,0,3.165184,1
7.799248,0,-0.8251511,0
4.324215,0,-0.3474851,0
0.2659984,0,0.3876805,1
-0.1343317,0,7.449084,0
9.524143,0,6.21941,0
10.1814,0,2.183065,0
-0.9157128,0,-0.8628533,0
9.345694,0,5.318337,1
-0.05768633,0,-0.1978285,0
10.06221,0,2.165574,0
10.98419,0,6.405935,0
9.766557,0,4.066062,1
3.585427,0,6.102484,0
5.702309,0,3.361639,1
5.438526,0,-0.7588619,0
-0.7201405,0,0.3691947,0
0.9484067,0,2.330199,1
9.294899,0,-0.3506876,0
9.987741,0,4.088844,1
9.78668,0,7.525425,0
2.838856,0,0.7171202,0
4.361963,0,4.506262,1
7.034779,0,6.178713,0
6.869716,0,3.104999,0
5.369114,0,5.41129,0
-0.6497436,0,3.009849,0
3.862592,0,1.767327,1
